customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00877,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,65.87,2067.06,No
CUST00878,Male,0,No,Yes,25,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),96.86,2396.36,No
CUST00879,Male,0,Yes,Yes,15,No,No,DSL,No,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),79.17,1195.0,No
CUST00880,Male,0,No,Yes,24,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),51.05,1247.85,No
CUST00881,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,119.44,6319.2,No
CUST00882,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),23.83,701.17,No
CUST00883,Female,0,No,Yes,55,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),36.23,1983.37,No
CUST00884,Female,0,No,No,64,No,No,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.25,6981.22,Yes
CUST00885,Male,0,No,Yes,40,No,No phone service,No,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,26.06,1010.81,No
CUST00886,Male,0,No,Yes,50,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.68,5486.0,Yes
CUST00887,Female,0,Yes,Yes,70,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.52,6371.04,Yes
CUST00888,Female,1,Yes,Yes,28,No,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),23.67,725.48,No
CUST00889,Male,0,No,Yes,18,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),62.93,1140.9,No
CUST00890,Male,0,No,No,65,No,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),95.45,6338.35,Yes
CUST00891,Male,0,Yes,No,40,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,78.31,3099.38,No
CUST00892,Male,0,No,No,44,Yes,Yes,No,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),113.59,5061.72,Yes
CUST00893,Male,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,106.76,1520.15,Yes
CUST00894,Female,0,No,Yes,2,Yes,No,No,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),53.26,80.83,Yes
CUST00895,Female,1,No,No,10,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,28.46,310.78,Yes
CUST00896,Female,0,Yes,Yes,52,No,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),114.43,5974.11,Yes
CUST00897,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,71.73,3211.25,No
CUST00898,Male,0,Yes,No,29,No,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.44,817.17,No
CUST00899,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),101.66,5751.13,Yes
CUST00900,Male,0,No,No,17,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Bank transfer (automatic),106.85,1842.02,No
CUST00901,Female,0,Yes,Yes,50,No,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Mailed check,83.94,4176.04,No
CUST00902,Female,0,No,No,47,Yes,No phone service,No,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.75,3019.47,No
CUST00903,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,86.22,5599.93,Yes
CUST00904,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.67,690.31,Yes
CUST00905,Female,0,No,No,21,Yes,No phone service,No,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),109.3,2257.61,No
CUST00906,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),115.59,597.56,No
CUST00907,Male,1,Yes,Yes,56,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),71.43,3921.96,No
CUST00908,Male,0,Yes,No,35,No,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,No,Bank transfer (automatic),99.85,3524.48,No
CUST00909,Female,1,Yes,Yes,56,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,116.45,6558.79,Yes
CUST00910,Male,0,No,No,48,No,No,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,35.12,1787.14,No
CUST00911,Male,0,No,Yes,44,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),21.83,1006.78,No
CUST00912,Male,0,Yes,Yes,65,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),106.9,6928.44,No
CUST00913,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),39.53,1662.59,No
CUST00914,Female,0,Yes,Yes,19,No,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.25,486.46,No
CUST00915,Female,1,No,No,63,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,36.01,2252.27,No
CUST00916,Female,0,No,Yes,66,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.41,3871.77,No
CUST00917,Female,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,41.93,47.85,No
CUST00918,Female,0,No,Yes,53,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),50.53,2669.43,No
CUST00919,Female,1,Yes,Yes,63,No,Yes,No,Yes,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),117.53,7319.39,No
CUST00920,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),90.44,3474.85,Yes
CUST00921,Male,0,Yes,Yes,58,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,91.22,5231.4,No
CUST00922,Male,0,No,No,54,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,29.47,1635.02,No
CUST00923,Male,0,Yes,No,61,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),93.21,5644.45,Yes
CUST00924,Male,1,No,No,3,No,No phone service,No,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,93.93,350.69,Yes
CUST00925,Male,1,No,No,59,No,Yes,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,85.97,5031.36,No
CUST00926,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,42.84,1347.16,No
CUST00927,Female,1,Yes,No,1,No,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),62.3,0.0,No
CUST00928,Female,0,Yes,No,61,No,Yes,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,104.63,6403.65,Yes
CUST00929,Male,1,No,Yes,48,No,Yes,No,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),87.02,4178.89,No
CUST00930,Male,0,No,Yes,8,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,93.28,685.67,No
CUST00931,Female,0,Yes,Yes,30,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,78.74,2334.65,No
CUST00932,Male,0,Yes,Yes,60,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No,Two year,No,Mailed check,64.96,3884.54,No
CUST00933,Male,0,No,No,47,No,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,95.91,4520.26,No
CUST00934,Female,0,Yes,No,24,No,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),26.79,596.14,No
CUST00935,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Mailed check,87.32,3077.47,No
CUST00936,Female,0,No,Yes,7,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),119.72,844.03,Yes
CUST00937,Male,0,Yes,Yes,57,No,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,One year,No,Electronic check,98.02,5626.1,No
CUST00938,Female,0,Yes,No,44,No,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.06,2115.52,No
CUST00939,Female,0,Yes,No,61,Yes,No,No,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer (automatic),47.78,2894.11,No
CUST00940,Female,1,Yes,Yes,38,Yes,No,No,No,Yes,No,Yes,No internet service,No,One year,No,Electronic check,86.72,3367.47,No
CUST00941,Male,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,109.59,6201.33,No
CUST00942,Female,0,No,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,77.79,4831.15,No
CUST00943,Male,0,No,Yes,43,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,72.74,3096.27,No
CUST00944,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),36.04,920.32,No
CUST00945,Male,0,No,No,58,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,91.55,5393.54,No
CUST00946,Male,0,Yes,Yes,70,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,90.23,6301.96,No
CUST00947,Female,1,Yes,No,8,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.7,919.94,Yes
CUST00948,Female,1,Yes,Yes,5,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),50.02,287.23,Yes
CUST00949,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Mailed check,95.64,2641.64,No
CUST00950,Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,63.41,3603.57,No
CUST00951,Female,0,Yes,No,16,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,75.85,1176.0,No
CUST00952,Male,1,No,Yes,15,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.65,1437.0,Yes
CUST00953,Female,0,Yes,No,2,No,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),42.2,86.94,Yes
CUST00954,Male,0,No,Yes,20,No,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),54.29,1137.09,No
CUST00955,Male,1,No,Yes,63,No,No phone service,DSL,No,Yes,No internet service,Yes,No,No,One year,No,Mailed check,97.33,6135.75,No
CUST00956,Female,0,Yes,No,35,No,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),77.05,2742.74,No
CUST00957,Male,0,Yes,Yes,61,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,29.24,1728.85,No
CUST00958,Female,0,Yes,Yes,41,No,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),63.02,2546.12,No
CUST00959,Male,0,No,No,41,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,78.66,3160.35,No
CUST00960,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,110.95,6675.33,No
CUST00961,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.85,450.32,No
CUST00962,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Electronic check,100.6,988.25,Yes
CUST00963,Male,0,Yes,No,53,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,33.06,1785.63,No
CUST00964,Male,1,No,No,15,No,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Mailed check,44.22,639.65,No
CUST00965,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),44.33,364.29,No
CUST00966,Male,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),107.75,6261.28,No
CUST00967,Female,0,No,Yes,56,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),39.9,2216.09,No
CUST00968,Female,1,No,Yes,39,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),98.7,3771.72,Yes
CUST00969,Male,0,No,No,58,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,66.18,3871.6,No
CUST00970,Female,0,No,No,1,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,119.91,134.06,Yes
CUST00971,Male,0,No,No,9,No,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,103.91,951.74,Yes
CUST00972,Male,1,Yes,No,43,No,No phone service,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.97,4058.86,Yes
CUST00973,Male,0,Yes,No,10,No,Yes,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,107.07,1044.25,Yes
CUST00974,Female,0,No,No,1,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),83.4,75.83,No
CUST00975,Female,0,Yes,No,49,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,104.37,5091.2,No
CUST00976,Female,1,Yes,Yes,11,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,46.11,569.71,Yes
CUST00977,Female,0,No,Yes,22,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,29.77,641.18,No
CUST00978,Female,0,Yes,No,17,No,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,81.59,1356.07,No
CUST00979,Female,0,No,No,61,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.47,3937.61,No
CUST00980,Female,1,No,No,61,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),62.64,3881.54,No
CUST00981,Female,0,Yes,Yes,37,Yes,No,No,No,No,No internet service,No,Yes,No,One year,No,Credit card (automatic),72.67,2700.61,No
CUST00982,Female,0,No,Yes,66,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,56.14,3698.75,No
CUST00983,Male,0,No,No,37,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),82.61,3037.59,No
CUST00984,Female,0,No,No,66,No,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,23.06,1519.76,No
CUST00985,Female,0,No,Yes,60,No,No,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),116.99,6975.66,No
CUST00986,Female,0,No,Yes,0,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,112.47,24.17,No
CUST00987,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,113.53,5077.95,No
CUST00988,Female,0,Yes,Yes,27,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,56.5,1553.63,No
CUST00989,Female,0,No,No,20,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),73.19,1408.64,No
CUST00990,Female,0,No,Yes,12,No,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),115.41,1407.68,No
CUST00991,Female,0,Yes,Yes,26,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),110.23,2875.71,No
CUST00992,Female,0,No,No,6,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),99.02,616.43,Yes
CUST00993,Female,0,Yes,Yes,21,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),60.73,1234.35,No
CUST00994,Female,0,No,Yes,52,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,76.43,3974.53,No
CUST00995,Male,0,No,Yes,3,No,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,99.29,342.02,Yes
CUST00996,Male,0,No,No,22,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),47.3,987.1,No
CUST00997,Female,0,No,Yes,69,No,No,No,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,82.64,5679.7,Yes
CUST00998,Female,0,No,No,32,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.79,3274.89,Yes
CUST00999,Male,1,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.75,2500.17,Yes
