customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,ChurnProbability,Customer_Status
CUST00941,Male,0,No,Yes,57,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,109.59,6201.33,0.15946995,Not At Risk
CUST00942,Female,0,No,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,77.79,4831.15,0.012825476,Not At Risk
CUST00943,Male,0,No,Yes,43,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,72.74,3096.27,0.051977675,Not At Risk
CUST00944,Male,1,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),36.04,920.32,0.03133268,Not At Risk
CUST00945,Male,0,No,No,58,No,No phone service,DSL,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,91.55,5393.54,0.018582907,Not At Risk
CUST00946,Male,0,Yes,Yes,70,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,90.23,6301.96,0.16510649,Not At Risk
CUST00949,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,One year,No,Mailed check,95.64,2641.64,0.043730937,Not At Risk
CUST00950,Male,0,Yes,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,63.41,3603.57,0.009621477,Not At Risk
CUST00951,Female,0,Yes,No,16,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,75.85,1176.0,0.1585602,Not At Risk
CUST00954,Male,0,No,Yes,20,No,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),54.29,1137.09,0.33915988,Not At Risk
CUST00955,Male,1,No,Yes,63,No,No phone service,DSL,No,Yes,No internet service,Yes,No,No,One year,No,Mailed check,97.33,6135.75,0.013046031,Not At Risk
CUST00956,Female,0,Yes,No,35,No,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),77.05,2742.74,0.36400938,Not At Risk
CUST00957,Male,0,Yes,Yes,61,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,29.24,1728.85,0.085483186,Not At Risk
CUST00958,Female,0,Yes,Yes,41,No,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),63.02,2546.12,0.12436486,Not At Risk
CUST00959,Male,0,No,No,41,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Mailed check,78.66,3160.35,0.14763682,Not At Risk
CUST00960,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,110.95,6675.33,0.10213041,Not At Risk
CUST00961,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.85,450.32,0.28896472,Not At Risk
CUST00963,Male,0,Yes,No,53,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,33.06,1785.63,0.014069712,Not At Risk
CUST00964,Male,1,No,No,15,No,Yes,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Mailed check,44.22,639.65,0.049247015,Not At Risk
CUST00965,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),44.33,364.29,0.13671751,Not At Risk
CUST00966,Male,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),107.75,6261.28,0.07412075,Not At Risk
CUST00967,Female,0,No,Yes,56,No,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),39.9,2216.09,0.056779735,Not At Risk
CUST00969,Male,0,No,No,58,Yes,No phone service,No,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,66.18,3871.6,0.011785682,Not At Risk
CUST00974,Female,0,No,No,1,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No internet service,Two year,No,Bank transfer (automatic),83.4,75.83,0.02186727,Not At Risk
CUST00975,Female,0,Yes,No,49,No,No,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,104.37,5091.2,0.092353925,Not At Risk
CUST00977,Female,0,No,Yes,22,Yes,Yes,No,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,29.77,641.18,0.09341044,Not At Risk
CUST00978,Female,0,Yes,No,17,No,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Mailed check,81.59,1356.07,0.022805473,Not At Risk
CUST00979,Female,0,No,No,61,No,No phone service,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.47,3937.61,0.10700205,Not At Risk
CUST00980,Female,1,No,No,61,No,No,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,One year,No,Bank transfer (automatic),62.64,3881.54,0.027476653,Not At Risk
CUST00981,Female,0,Yes,Yes,37,Yes,No,No,No,No,No internet service,No,Yes,No,One year,No,Credit card (automatic),72.67,2700.61,0.040498536,Not At Risk
CUST00982,Female,0,No,Yes,66,No,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,56.14,3698.75,0.31988245,Not At Risk
CUST00983,Male,0,No,No,37,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),82.61,3037.59,0.023906715,Not At Risk
CUST00984,Female,0,No,No,66,No,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,23.06,1519.76,0.13395469,Not At Risk
CUST00985,Female,0,No,Yes,60,No,No,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),116.99,6975.66,0.088945545,Not At Risk
CUST00986,Female,0,No,Yes,0,No,Yes,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,112.47,24.17,0.11048675,Not At Risk
CUST00987,Female,0,Yes,Yes,44,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,No,Electronic check,113.53,5077.95,0.13326348,Not At Risk
CUST00988,Female,0,Yes,Yes,27,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,56.5,1553.63,0.1430042,Not At Risk
CUST00989,Female,0,No,No,20,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),73.19,1408.64,0.038568113,Not At Risk
CUST00990,Female,0,No,Yes,12,No,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Credit card (automatic),115.41,1407.68,0.16346401,Not At Risk
CUST00991,Female,0,Yes,Yes,26,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),110.23,2875.71,0.033104092,Not At Risk
CUST00993,Female,0,Yes,Yes,21,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),60.73,1234.35,0.015813338,Not At Risk
CUST00994,Female,0,No,Yes,52,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,76.43,3974.53,0.017485522,Not At Risk
CUST00996,Male,0,No,No,22,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),47.3,987.1,0.18275638,Not At Risk
